employee_tag,transaction_type,amount,time,device_id
T-7430,Purchase,2138.46,2025-11-06 21:22:00,D-326
T-9697,Withdrawal,1225.02,2025-11-15 00:22:00,D-359
T-6451,Transfer,5115.03,2025-11-10 16:47:00,D-188
T-8290,Purchase,4990.38,2025-11-15 02:33:00,D-250
T-9037,,1509.35,2025-11-14 10:17:00,D-401
T-9359,Deposit,3190.16,2025-11-14 00:44:00,D-488
T-5596,Transfer,605.58,2025-11-09 00:04:00,D-489
T-5121,Withdrawal,1408.94,2025-11-01 14:51:00,D-171
T-6478,Withdrawal,2006.49,2025-11-03 18:18:00,D-243
T-6787,Purchase,2211.94,2025-11-04 11:50:00,D-344
T-7199,Purchase,4803.53,2025-11-15 15:52:00,
T-9689,Transfer,7072.21,2025-11-14 14:59:00,D-216
T-9034,Transfer,7035.39,2025-11-02 01:32:00,D-290
T-9024,Purchase,1777.69,2025-11-10 03:49:00,D-322
T-7170,Purchase,1628.64,2025-11-13 07:12:00,D-488
T-7365,,,2025-11-10 05:16:00,D-234
T-7365,Purchase,3617.26,2025-11-01 09:08:00,D-434
T-7251,Withdrawal,1831.57,2025-11-01 22:09:00,D-184
T-7786,Purchase,1318.93,2025-11-05 10:58:00,D-438
T-8912,Purchase,1627.6,2025-11-02 20:13:00,D-117
T-9478,Withdrawal,2476.88,2025-11-10 21:26:00,D-280
T-8318,,5018.49,2025-11-01 14:36:00,D-331
T-8831,Withdrawal,1031.87,2025-11-01 00:31:00,D-368
T-8532,Purchase,1650.14,2025-11-09 06:00:00,D-302
T-5974,Deposit,6754.28,2025-11-10 16:58:00,D-302
T-9534,Purchase,909.17,2025-11-11 21:26:00,D-164
T-8750,Withdrawal,4206.44,2025-11-09 12:49:00,D-493
T-7408,Purchase,,2025-11-15 16:02:00,D-177
T-9690,Purchase,2076.03,2025-11-13 23:12:00,D-295
T-7408,Purchase,1437.24,2025-11-05 02:48:00,D-403
T-6395,Transfer,3026.85,2025-11-14 10:23:00,D-340
T-9067,Purchase,1866.0,2025-11-13 15:15:00,D-370
T-6926,Deposit,499.36,2025-11-09 22:14:00,D-368
T-6926,Deposit,311.38,2025-11-05 05:14:00,D-284
T-6400,Withdrawal,1350.16,2025-11-15 05:07:00,D-167
T-5774,Transfer,2540.72,2025-11-05 16:37:00,D-473
T-6915,Withdrawal,792.21,2025-11-13 05:11:00,D-288
T-5309,Deposit,358.91,2025-11-06 15:56:00,D-426
T-9439,Purchase,1033.16,2025-11-01 15:00:00,D-333
T-6529,Withdrawal,2431.63,2025-11-04 11:11:00,D-366
T-5750,Transfer,873.46,2025-11-05 07:14:00,D-212
T-8532,Withdrawal,877.39,2025-11-01 19:43:00,D-434
T-6915,Withdrawal,1623.44,2025-11-13 22:57:00,D-104
T-8715,Withdrawal,4930.15,2025-11-14 06:50:00,D-416
T-9392,Transfer,4195.37,2025-11-04 13:58:00,D-409
T-5691,Deposit,405.44,2025-11-05 18:38:00,D-308
T-8299,,2613.08,2025-11-07 20:34:00,D-231
T-6990,Purchase,695.74,2025-11-13 14:59:00,D-378
T-6937,Deposit,6783.38,2025-11-03 12:06:00,D-229
T-9438,Transfer,1953.11,2025-11-03 20:43:00,D-132
T-9534,Withdrawal,1982.99,2025-11-02 23:54:00,D-146
T-9061,Withdrawal,761.93,2025-11-10 15:09:00,
T-9470,Transfer,2217.05,2025-11-13 15:22:00,D-231
T-5201,Purchase,5916.86,2025-11-03 09:01:00,D-155
T-8149,,6828.43,2025-11-15 03:23:00,D-357
T-9417,Deposit,605.77,2025-11-06 09:43:00,D-429
T-5126,Withdrawal,4670.31,2025-11-04 04:24:00,
T-8318,Purchase,1449.26,2025-11-02 12:20:00,D-153
T-8439,Purchase,679.0,2025-11-01 17:31:00,D-293
T-7710,Transfer,,2025-11-01 09:16:00,D-313
T-5132,Purchase,8420.9,2025-11-03 08:54:00,D-266
T-6466,Withdrawal,,2025-11-12 05:40:00,D-104
T-9416,Withdrawal,6192.91,2025-11-10 06:12:00,D-274
T-9245,Withdrawal,6701.8,2025-11-12 16:51:00,D-398
T-9024,,5997.3,2025-11-03 22:48:00,D-417
T-9245,,,2025-11-04 11:56:00,D-351
T-7199,Purchase,1584.03,2025-11-11 11:17:00,D-201
T-8081,Purchase,2477.3,2025-11-06 21:48:00,D-114
T-6937,Purchase,5899.93,2025-11-07 15:55:00,D-216
T-5293,Transfer,3396.42,2025-11-10 11:37:00,D-486
T-8664,Purchase,1763.8,2025-11-07 15:44:00,D-490
T-8912,Purchase,3038.08,2025-11-14 10:49:00,D-115
T-5750,Transfer,4402.2,2025-11-02 07:26:00,D-473
T-6584,Purchase,1267.2,2025-11-14 12:12:00,D-339
T-9988,Transfer,1663.17,2025-11-07 20:40:00,D-185
T-9157,Withdrawal,,2025-11-01 02:36:00,D-209
T-9061,Transfer,3621.66,2025-11-08 21:17:00,D-465
T-5974,Withdrawal,747.78,2025-11-02 08:01:00,D-201
T-9534,Purchase,1655.22,2025-11-07 02:33:00,
T-9026,Purchase,,2025-11-06 07:55:00,D-162
T-5595,,4055.65,2025-11-15 01:53:00,D-221
T-5887,,676.97,2025-11-06 23:04:00,
T-9034,Deposit,815.11,2025-11-01 22:47:00,D-272
T-7199,Transfer,924.29,2025-11-09 06:42:00,D-356
T-5774,Withdrawal,8517.87,2025-11-07 16:00:00,D-361
T-7998,Purchase,1977.54,2025-11-05 14:05:00,D-499
T-9567,,2287.72,2025-11-02 16:39:00,D-317
T-5691,Transfer,8816.62,2025-11-15 11:28:00,D-185
T-9034,Withdrawal,1091.81,2025-11-01 00:42:00,D-463
T-9968,Deposit,3219.96,2025-11-03 05:10:00,D-280
T-8263,Purchase,489.98,2025-11-13 23:28:00,D-223
T-5187,Purchase,2258.61,2025-11-06 14:34:00,D-452
T-8702,Purchase,,2025-11-08 00:37:00,D-378
T-7442,Withdrawal,401.13,2025-11-03 17:26:00,D-118
T-5832,Purchase,1677.08,2025-11-12 10:18:00,D-140
T-6451,,1656.23,2025-11-14 08:14:00,D-350
T-6897,Deposit,3708.78,2025-11-05 16:54:00,D-334
T-7710,Withdrawal,382.22,2025-11-06 05:45:00,D-205
T-6161,Withdrawal,1520.06,2025-11-03 10:13:00,
T-9825,,1323.15,2025-11-02 10:43:00,D-211
T-9838,,1510.66,2025-11-03 14:33:00,D-419
T-5608,Transfer,5028.66,2025-11-11 00:17:00,D-270
T-8299,Transfer,,2025-11-14 06:36:00,D-357
T-9054,Purchase,4147.89,2025-11-08 21:55:00,D-382
T-6297,Deposit,11592.91,2025-11-11 17:19:00,D-175
T-6200,Purchase,,2025-11-12 04:14:00,D-335
T-7990,Withdrawal,778.84,2025-11-12 13:05:00,D-474
T-9957,Withdrawal,3449.29,2025-11-13 15:24:00,
T-8701,Withdrawal,650.09,2025-11-04 13:57:00,D-364
T-5187,Purchase,1409.37,2025-11-05 18:44:00,D-391
T-5974,Transfer,3775.87,2025-11-09 08:48:00,D-152
T-6297,Purchase,1329.53,2025-11-10 15:43:00,D-307
T-9283,Withdrawal,813.85,2025-11-09 04:51:00,D-185
T-6153,,14589.49,2025-11-07 08:36:00,D-385
T-6478,Purchase,2700.64,2025-11-14 15:01:00,D-390
T-7256,Transfer,1665.35,2025-11-03 15:52:00,D-468
T-9034,Deposit,7318.81,2025-11-15 02:11:00,D-127
T-8853,Purchase,2680.87,2025-11-09 23:17:00,D-214
T-8741,,5543.5,2025-11-03 10:08:00,D-112
T-7332,Transfer,3889.31,2025-11-12 06:41:00,D-348
T-6395,Deposit,,2025-11-03 10:03:00,D-476
T-8290,Transfer,2019.8,2025-11-05 01:56:00,D-335
T-9157,Purchase,886.3,2025-11-13 03:26:00,D-424
T-7049,Purchase,4009.89,2025-11-01 01:57:00,D-492
T-8511,Purchase,2093.23,2025-11-10 03:14:00,D-445
T-6381,,4648.46,2025-11-10 22:53:00,D-369
T-8298,Purchase,1312.85,2025-11-07 07:47:00,D-489
T-5323,Purchase,5061.61,2025-11-07 13:27:00,D-197
T-7442,Deposit,1776.85,2025-11-08 04:10:00,D-227
T-8081,Withdrawal,4793.09,2025-11-10 07:50:00,D-404
T-7772,Deposit,12891.16,2025-11-15 19:28:00,D-482
T-9061,Purchase,600.53,2025-11-11 01:44:00,D-110
T-9466,Deposit,1759.02,2025-11-05 02:10:00,D-263
T-8750,Purchase,1245.58,2025-11-03 02:31:00,D-323
T-9157,Purchase,506.69,2025-11-05 03:57:00,D-286
T-7322,Purchase,345.17,2025-11-06 04:58:00,
T-6395,,2032.16,2025-11-03 15:32:00,D-221
T-6559,Purchase,288.18,2025-11-03 07:23:00,D-457
T-5187,,1419.7,2025-11-11 23:17:00,D-318
T-6494,Transfer,6675.55,2025-11-04 05:29:00,D-309
T-8701,Purchase,,2025-11-05 01:10:00,D-264
T-6559,,2060.56,2025-11-03 23:43:00,D-342
T-6451,Purchase,2369.51,2025-11-05 03:09:00,
T-5859,Withdrawal,1378.66,2025-11-06 22:35:00,D-342
T-5402,,2989.58,2025-11-13 06:17:00,D-122
T-8439,Withdrawal,3395.65,2025-11-12 17:48:00,D-224
T-5755,Transfer,802.39,2025-11-13 23:34:00,D-120
T-9478,Transfer,600.78,2025-11-06 00:31:00,D-447
T-8317,Withdrawal,2530.42,2025-11-05 06:04:00,D-322
T-8081,Purchase,2803.68,2025-11-13 20:48:00,D-307
T-9988,Purchase,4408.62,2025-11-05 15:01:00,D-211
T-6161,Transfer,2335.33,2025-11-13 04:16:00,D-295
T-5832,Purchase,2805.29,2025-11-06 21:03:00,D-418
T-9180,Deposit,4758.39,2025-11-12 01:45:00,D-181
T-9024,Withdrawal,3383.57,2025-11-01 21:04:00,D-331
T-9221,Purchase,396.1,2025-11-03 22:59:00,D-215
T-9456,Purchase,2124.95,2025-11-04 12:58:00,D-464
T-7199,Purchase,1586.45,2025-11-03 15:02:00,D-431
T-6605,,1650.74,2025-11-12 03:39:00,D-313
T-9205,Purchase,,2025-11-08 01:23:00,D-254
T-9283,Purchase,529.31,2025-11-13 12:38:00,D-339
T-6834,Purchase,2719.26,2025-11-12 01:24:00,D-489
T-6937,Transfer,2230.06,2025-11-08 04:56:00,D-493
T-7686,Purchase,3812.12,2025-11-12 12:21:00,D-227
T-9221,Purchase,4587.29,2025-11-09 04:10:00,D-165
T-7515,,1768.48,2025-11-01 00:13:00,D-303
T-7430,Deposit,1527.57,2025-11-08 14:26:00,D-291
T-7332,,4010.24,2025-11-09 22:54:00,D-492
T-5500,Transfer,588.67,2025-11-14 21:32:00,D-114
T-7766,Purchase,321.41,2025-11-03 12:34:00,D-400
T-9470,,705.03,2025-11-01 02:45:00,D-376
T-9054,Withdrawal,5027.0,2025-11-03 18:55:00,D-363
T-6039,Transfer,2319.03,2025-11-14 00:44:00,D-220
T-5595,Transfer,1687.72,2025-11-15 06:31:00,D-211
T-9697,Deposit,17795.57,2025-11-11 03:03:00,D-282
T-9157,Purchase,421.93,2025-11-15 06:09:00,D-355
T-7390,Withdrawal,1748.97,2025-11-09 21:39:00,D-322
T-6381,Withdrawal,544.87,2025-11-08 22:45:00,D-499
T-6478,Deposit,1115.99,2025-11-06 23:56:00,
T-6897,Withdrawal,1101.07,2025-11-02 07:56:00,D-146
T-7049,Purchase,3206.45,2025-11-10 04:15:00,D-332
T-5974,Purchase,578.37,2025-11-08 10:04:00,D-409
T-8222,Withdrawal,3788.23,2025-11-11 13:13:00,D-204
T-7825,Transfer,4173.82,2025-11-14 13:28:00,D-322
T-7049,Purchase,336.86,2025-11-08 04:15:00,D-185
T-9416,,3186.92,2025-11-03 06:28:00,D-100
T-6937,Deposit,200.2,2025-11-01 12:30:00,D-306
T-9461,Transfer,6251.34,2025-11-02 23:03:00,D-379
T-9994,Transfer,2356.68,2025-11-09 18:09:00,D-266
T-6926,Transfer,,2025-11-13 03:37:00,D-116
T-6176,Purchase,2334.32,2025-11-02 19:11:00,D-378
T-5277,Deposit,5644.91,2025-11-12 21:56:00,D-353
T-7408,,402.48,2025-11-02 23:19:00,D-369
T-7515,Purchase,459.3,2025-11-09 02:43:00,D-183
T-8750,Purchase,888.58,2025-11-03 02:10:00,
T-7365,Purchase,624.42,2025-11-04 18:46:00,D-470
T-8080,Transfer,4111.6,2025-11-10 20:37:00,D-360
T-5433,Transfer,2251.22,2025-11-13 14:32:00,D-185
T-5114,Deposit,6078.07,2025-11-12 02:24:00,D-371
T-8700,Purchase,673.79,2025-11-07 11:32:00,D-130
T-9473,Purchase,5186.68,2025-11-09 13:31:00,D-426
T-7256,Transfer,3882.74,2025-11-08 07:55:00,D-348
T-5688,Purchase,329.2,2025-11-04 15:33:00,
T-5596,Purchase,379.3,2025-11-02 13:40:00,D-261
T-8701,Purchase,1028.25,2025-11-14 20:30:00,D-416
T-9180,Withdrawal,536.09,2025-11-03 15:48:00,D-466
T-9689,Purchase,1967.51,2025-11-13 15:40:00,
T-6915,Purchase,2442.96,2025-11-15 17:41:00,D-114
T-6937,Purchase,3365.01,2025-11-12 20:35:00,D-303
T-6678,Purchase,543.03,2025-11-06 18:05:00,D-333
T-5201,Withdrawal,8355.96,2025-11-06 23:01:00,D-154
T-7710,Purchase,1702.29,2025-11-07 09:29:00,D-430
T-7861,Purchase,10654.67,2025-11-09 20:44:00,D-160
T-5391,Purchase,4843.3,2025-11-01 08:37:00,D-108
T-5688,Purchase,225.65,2025-11-06 13:39:00,D-183
T-7998,Purchase,325.6,2025-11-03 09:43:00,D-420
T-6915,Transfer,8660.94,2025-11-08 16:14:00,D-354
T-5187,Transfer,4641.08,2025-11-02 03:16:00,D-182
T-7710,Purchase,433.66,2025-11-03 07:27:00,D-453
T-6897,Deposit,2340.44,2025-11-05 09:14:00,D-110
T-7710,Purchase,1147.04,2025-11-09 20:46:00,
T-9416,,13781.82,2025-11-03 11:40:00,
T-8702,,6660.19,2025-11-13 01:39:00,D-322
T-8149,Purchase,1059.08,2025-11-12 05:19:00,D-192
T-9024,Purchase,992.96,2025-11-15 18:12:00,D-474
T-9478,Transfer,5778.93,2025-11-10 23:38:00,D-153
T-8700,Transfer,2932.57,2025-11-05 08:57:00,D-325
T-9994,Purchase,2211.14,2025-11-09 11:59:00,D-303
T-6494,Deposit,,2025-11-15 06:56:00,D-364
T-7365,,1768.67,2025-11-14 21:48:00,D-356
T-6882,Purchase,1865.03,2025-11-10 01:35:00,
T-8259,Withdrawal,1731.82,2025-11-02 12:43:00,D-177
T-8439,Purchase,7095.94,2025-11-06 12:04:00,D-370
T-5540,Transfer,10007.69,2025-11-12 00:28:00,D-438
T-5838,Purchase,3723.9,2025-11-03 08:07:00,D-315
T-5859,Transfer,1996.22,2025-11-01 08:49:00,D-371
T-5277,Withdrawal,475.91,2025-11-04 12:30:00,D-229
T-6297,Withdrawal,321.44,2025-11-11 13:50:00,D-362
T-6231,Withdrawal,5191.32,2025-11-10 22:33:00,D-341
T-6136,Withdrawal,1489.4,2025-11-02 03:30:00,D-344
T-7766,Purchase,895.07,2025-11-10 18:09:00,D-475
T-8080,Transfer,1456.53,2025-11-11 05:55:00,D-284
T-5352,Deposit,1985.47,2025-11-13 02:17:00,D-268
T-9417,Purchase,810.4,2025-11-06 13:10:00,D-383
T-5755,,8531.02,2025-11-10 16:03:00,D-423
T-9067,Purchase,810.08,2025-11-14 07:35:00,D-189
T-9961,Withdrawal,1492.0,2025-11-02 21:06:00,D-468
T-6039,Purchase,2021.86,2025-11-14 02:54:00,D-422
T-6231,Withdrawal,1433.0,2025-11-03 22:00:00,D-371
T-5838,Purchase,306.0,2025-11-04 05:16:00,D-348
T-5132,Purchase,1244.3,2025-11-12 11:12:00,D-277
T-9416,Purchase,699.11,2025-11-13 01:18:00,D-242
T-9961,Purchase,1439.87,2025-11-05 02:08:00,D-250
T-5433,Transfer,933.62,2025-11-08 06:30:00,D-348
T-8912,Purchase,328.82,2025-11-14 15:01:00,D-195
T-7251,,424.03,2025-11-15 16:09:00,D-269
T-9416,,972.42,2025-11-14 22:49:00,D-102
T-9988,Deposit,19649.1,2025-11-10 13:49:00,
T-9994,Purchase,3042.83,2025-11-13 05:34:00,D-130
T-9456,Purchase,237.8,2025-11-12 05:59:00,D-459
T-9968,Purchase,1538.68,2025-11-11 03:45:00,D-326
T-8532,Purchase,2570.4,2025-11-04 10:14:00,D-295
T-5706,Purchase,925.86,2025-11-04 17:49:00,D-377
T-7681,,2327.01,2025-11-04 22:45:00,D-142
T-5114,Deposit,628.05,2025-11-03 22:56:00,D-224
T-7998,,3091.71,2025-11-07 06:07:00,
T-6381,Purchase,1354.51,2025-11-10 06:01:00,D-188
T-9024,Transfer,1409.39,2025-11-08 06:34:00,D-434
T-6405,Deposit,5667.75,2025-11-10 09:35:00,D-423
T-7430,Transfer,6556.0,2025-11-04 10:25:00,D-350
T-5755,Purchase,1282.45,2025-11-12 15:09:00,D-194
T-8664,Deposit,,2025-11-04 03:29:00,D-435
T-8831,Transfer,2057.65,2025-11-01 08:49:00,D-171
T-8548,Withdrawal,4743.31,2025-11-11 04:08:00,
T-8548,Withdrawal,5364.35,2025-11-07 11:08:00,D-242
T-5688,Purchase,1365.49,2025-11-05 13:09:00,D-278
T-8080,Purchase,3114.05,2025-11-10 07:15:00,D-146
T-7054,Purchase,,2025-11-04 14:07:00,D-495
T-5832,Purchase,5291.86,2025-11-04 15:05:00,D-179
T-9461,Purchase,7027.98,2025-11-01 02:04:00,D-456
T-8439,Purchase,1249.44,2025-11-04 09:59:00,D-467
T-9664,Purchase,3446.59,2025-11-08 02:54:00,D-414
T-6136,Purchase,687.25,2025-11-01 02:40:00,D-202
T-5832,Purchase,7107.61,2025-11-01 12:16:00,D-354
T-5402,,1989.38,2025-11-10 03:26:00,D-255
T-5114,Deposit,3205.3,2025-11-04 10:43:00,D-319
T-7408,Purchase,1992.71,2025-11-15 09:13:00,D-268
T-7998,Withdrawal,,2025-11-09 07:25:00,D-464
T-6451,,4877.75,2025-11-14 19:18:00,D-471
T-5201,Transfer,1406.34,2025-11-07 07:35:00,D-298
T-6176,Purchase,566.56,2025-11-12 06:08:00,D-463
T-9026,Transfer,8511.95,2025-11-01 23:12:00,D-489
T-9054,Purchase,723.33,2025-11-11 20:19:00,
T-6395,Transfer,,2025-11-05 10:48:00,D-240
T-7054,,,2025-11-14 23:27:00,D-477
T-5187,Purchase,2790.33,2025-11-13 16:39:00,D-230
T-8912,Purchase,1328.98,2025-11-10 04:39:00,D-378
T-6915,Transfer,1758.67,2025-11-12 03:19:00,D-361
T-5214,,727.19,2025-11-06 10:37:00,D-436
T-7049,Purchase,672.04,2025-11-09 23:14:00,D-478
T-8741,Withdrawal,818.39,2025-11-15 11:56:00,D-377
T-8080,Purchase,738.66,2025-11-10 06:37:00,D-488
T-9994,Purchase,658.9,2025-11-10 20:23:00,
T-9283,,6630.18,2025-11-04 02:25:00,D-125
T-7990,Purchase,552.74,2025-11-05 18:27:00,D-211
T-7442,Purchase,1461.53,2025-11-06 00:32:00,D-351
T-8702,Purchase,4785.11,2025-11-02 18:14:00,D-372
T-8853,Purchase,234.74,2025-11-14 17:12:00,D-158
T-9067,Purchase,2837.63,2025-11-14 06:52:00,D-250
T-5126,,4469.37,2025-11-09 18:52:00,D-124
T-5638,Purchase,,2025-11-13 15:58:00,D-164
T-7054,Withdrawal,3041.42,2025-11-07 17:32:00,D-235
T-7430,Transfer,1148.3,2025-11-03 20:37:00,D-401
T-6584,Purchase,3673.92,2025-11-12 15:14:00,D-440
T-6559,Purchase,202.71,2025-11-14 12:52:00,
T-9245,Purchase,,2025-11-10 01:26:00,D-328
T-8298,Purchase,2233.23,2025-11-04 15:28:00,D-429
T-8664,Transfer,4185.95,2025-11-15 01:54:00,D-255
T-6787,Purchase,632.53,2025-11-01 07:12:00,D-207
T-8664,Purchase,1952.34,2025-11-15 23:44:00,D-294
T-9438,Deposit,3769.53,2025-11-06 11:06:00,D-482
T-7138,Deposit,15009.63,2025-11-04 21:26:00,D-109
T-9037,Purchase,6521.11,2025-11-08 18:10:00,D-340
T-7786,Purchase,1453.33,2025-11-03 23:40:00,D-212
T-9418,Purchase,2146.45,2025-11-04 16:26:00,
T-5540,,932.07,2025-11-09 18:43:00,D-280
T-9093,Purchase,348.2,2025-11-13 18:38:00,D-161
T-8741,Transfer,4357.31,2025-11-04 07:00:00,D-257
T-5750,Purchase,2760.05,2025-11-12 22:23:00,D-375
T-8683,Deposit,7086.41,2025-11-01 09:55:00,D-257
T-6228,,2508.8,2025-11-10 20:02:00,D-269
T-8198,,239.61,2025-11-10 22:02:00,D-160
T-9651,Purchase,687.16,2025-11-08 05:48:00,D-177
T-9690,Withdrawal,500.61,2025-11-06 09:21:00,D-323
T-9255,,686.14,2025-11-08 06:11:00,D-153
T-6451,Transfer,2667.98,2025-11-09 22:37:00,D-389
T-8615,Withdrawal,460.17,2025-11-03 00:12:00,D-498
T-7054,Withdrawal,,2025-11-14 15:47:00,D-142
T-8918,Withdrawal,9019.15,2025-11-11 22:45:00,D-492
T-5859,Transfer,1612.05,2025-11-05 17:40:00,D-115
T-6400,Transfer,1577.75,2025-11-09 05:54:00,D-497
T-7365,Transfer,737.22,2025-11-08 23:39:00,D-422
T-6228,,7369.21,2025-11-08 10:31:00,D-360
T-7199,Purchase,214.14,2025-11-14 04:21:00,D-274
T-6529,Purchase,1542.49,2025-11-14 02:54:00,D-379
T-9741,,1717.2,2025-11-06 06:34:00,D-339
T-9838,Purchase,1273.7,2025-11-06 13:49:00,D-231
T-6231,Purchase,538.23,2025-11-03 16:04:00,D-384
T-9034,Purchase,1187.41,2025-11-06 01:28:00,D-281
T-9026,Purchase,1765.58,2025-11-12 17:37:00,D-326
T-8701,Deposit,10769.66,2025-11-01 23:15:00,D-163
T-9452,Purchase,6162.73,2025-11-07 18:52:00,D-401
T-5187,Purchase,1102.26,2025-11-08 16:46:00,D-209
T-7744,Deposit,2150.01,2025-11-03 19:53:00,D-401
T-7054,,1243.35,2025-11-04 14:52:00,D-293
T-8263,,1208.02,2025-11-06 17:09:00,D-486
T-5214,,4764.46,2025-11-07 20:28:00,D-402
T-8700,Purchase,379.02,2025-11-07 19:14:00,D-462
T-8081,Purchase,,2025-11-05 02:21:00,D-467
T-5238,Transfer,980.79,2025-11-10 08:01:00,D-129
T-5352,Transfer,1484.99,2025-11-04 13:20:00,D-143
T-9697,Purchase,7406.24,2025-11-09 19:52:00,D-395
T-8081,Withdrawal,8497.93,2025-11-15 10:50:00,D-223
T-5615,Transfer,3087.18,2025-11-11 10:11:00,D-402
T-9417,Withdrawal,1411.54,2025-11-13 17:05:00,D-103
T-8701,,,2025-11-02 22:29:00,D-106
T-6897,Withdrawal,1308.78,2025-11-09 14:03:00,D-331
T-6427,Deposit,4095.68,2025-11-14 05:08:00,D-359
T-7998,Transfer,,2025-11-12 07:07:00,D-203
T-7138,Withdrawal,2813.59,2025-11-12 15:42:00,D-316
T-9994,,1266.35,2025-11-11 18:48:00,D-182
T-9456,,1743.56,2025-11-14 06:52:00,D-462
T-5277,Withdrawal,2117.76,2025-11-05 11:29:00,D-342
T-8615,Transfer,,2025-11-06 18:52:00,D-453
T-7138,,,2025-11-04 04:13:00,D-307
T-9461,Purchase,,2025-11-11 02:35:00,D-258
T-5520,,978.1,2025-11-02 01:29:00,D-421
T-6897,Purchase,919.15,2025-11-14 16:44:00,D-413
T-6064,Transfer,1539.58,2025-11-09 14:41:00,D-208
T-9961,Transfer,4631.95,2025-11-15 10:58:00,D-395
T-6897,Deposit,1683.47,2025-11-10 07:30:00,D-338
T-9968,,731.4,2025-11-09 05:31:00,D-282
T-9418,Purchase,6115.54,2025-11-04 04:05:00,D-165
T-9456,Transfer,9307.57,2025-11-05 21:06:00,
T-5201,Purchase,1372.01,2025-11-08 12:19:00,D-312
T-8298,Transfer,1828.89,2025-11-04 09:42:00,D-105
T-9093,Deposit,5854.38,2025-11-15 10:44:00,D-425
T-7608,Transfer,1053.97,2025-11-02 10:37:00,D-306
T-5774,Purchase,1385.0,2025-11-04 19:12:00,D-150
T-9392,Withdrawal,2352.6,2025-11-11 18:45:00,D-398
T-9061,Deposit,5857.41,2025-11-02 16:24:00,D-122
T-8683,Transfer,974.71,2025-11-15 05:22:00,D-494
T-5187,Purchase,4524.78,2025-11-08 12:13:00,D-295
T-7199,Purchase,3755.68,2025-11-08 13:50:00,D-420
T-9428,Purchase,834.44,2025-11-06 00:29:00,D-342
T-9034,Transfer,833.68,2025-11-10 23:03:00,D-413
T-8240,Transfer,2305.88,2025-11-07 20:37:00,D-397
T-7138,Purchase,1455.59,2025-11-05 12:20:00,D-397
T-5774,Purchase,647.11,2025-11-14 00:36:00,D-208
T-8345,Purchase,4626.11,2025-11-14 23:49:00,
T-5595,Transfer,664.43,2025-11-12 10:57:00,D-202
T-8779,,691.29,2025-11-01 02:46:00,D-447
T-6466,Withdrawal,,2025-11-09 03:47:00,D-470
T-9697,Purchase,5127.82,2025-11-10 07:08:00,D-135
T-9417,Transfer,5140.27,2025-11-13 19:48:00,D-316
T-9428,Deposit,7289.7,2025-11-05 02:56:00,D-412
T-7170,Deposit,2851.77,2025-11-09 20:42:00,
T-7825,,2780.36,2025-11-05 17:24:00,D-448
T-7054,Purchase,1292.66,2025-11-15 11:26:00,D-421
T-9961,,1536.36,2025-11-05 21:02:00,D-444
T-9195,Transfer,3356.18,2025-11-11 01:43:00,D-210
T-7049,Purchase,2725.25,2025-11-08 11:49:00,D-394
T-9221,,507.18,2025-11-02 00:11:00,
T-5832,Purchase,1961.32,2025-11-04 13:44:00,D-194
T-9438,Transfer,6945.2,2025-11-05 01:10:00,D-370
T-8794,Purchase,3161.33,2025-11-05 10:03:00,
T-9067,Deposit,7277.87,2025-11-06 14:29:00,D-223
T-9838,Purchase,1507.18,2025-11-05 22:32:00,D-249
T-6064,Purchase,3436.02,2025-11-12 15:58:00,D-259
T-8317,Purchase,512.43,2025-11-13 07:10:00,D-361
T-5121,Withdrawal,9834.35,2025-11-01 14:01:00,D-429
T-6875,Deposit,3204.13,2025-11-02 01:09:00,D-242
T-6932,Purchase,3108.06,2025-11-15 23:50:00,D-170
T-7054,,435.79,2025-11-14 16:55:00,
T-6937,Purchase,,2025-11-06 09:15:00,D-296
T-5993,Transfer,2537.87,2025-11-02 00:57:00,D-351
T-9245,Transfer,16122.87,2025-11-06 21:53:00,D-118
T-6787,Purchase,,2025-11-11 06:15:00,D-490
T-7998,Purchase,2416.52,2025-11-08 12:19:00,D-361
T-9690,Withdrawal,689.52,2025-11-04 11:47:00,D-349
T-9093,Purchase,534.72,2025-11-04 20:49:00,D-129
T-6231,Withdrawal,4869.69,2025-11-15 00:58:00,D-499
T-8290,Purchase,,2025-11-11 11:21:00,D-231
T-9418,Withdrawal,1554.29,2025-11-03 21:40:00,D-402
T-7199,Transfer,1306.69,2025-11-03 19:11:00,D-430
T-5238,Purchase,3824.91,2025-11-08 21:01:00,D-200
T-9037,Transfer,,2025-11-14 23:23:00,D-108
T-6405,Transfer,1866.51,2025-11-10 21:45:00,D-395
T-9697,,883.88,2025-11-12 17:39:00,D-119
T-8318,Withdrawal,404.45,2025-11-02 18:41:00,D-474
T-9825,Purchase,359.55,2025-11-14 03:11:00,D-267
T-9690,Purchase,431.51,2025-11-12 10:07:00,D-263
T-5706,Transfer,,2025-11-15 20:42:00,D-398
T-9534,Withdrawal,2645.56,2025-11-06 12:47:00,D-398
T-8317,,1336.15,2025-11-11 18:08:00,
T-9674,Transfer,5106.58,2025-11-13 17:26:00,D-211
T-5238,Transfer,1880.6,2025-11-11 02:21:00,D-499
T-7442,Transfer,7995.14,2025-11-03 23:59:00,
T-6200,,9780.89,2025-11-09 17:12:00,D-375
T-7365,Purchase,615.17,2025-11-03 02:02:00,D-444
