shipment_id,item,device_id,handler_code,destination,time
S1603,Hardware Unit,D-450,H-7305,Mumbai,2025-11-06 19:29:00
S2693,Lab Equipment,D-358,H-8275,Tokyo,2025-11-13 18:52:00
S20068,Microchip Box,D-435,H-1917,Tokyo,2025-11-15 08:42:00
S9324,Hardware Unit,D-207,H-8538,Berlin,2025-11-11 02:44:00
S16569,Lab Equipment,D-372,H-1548,Berlin,2025-11-15 10:07:00
S3020,Microchip Box,,H-2299,New York,2025-11-10 05:43:00
S20113,Hardware Unit,D-191,H-7136,Berlin,2025-11-02 06:13:00
S14001,Hardware Unit,D-146,H-8647,New York,2025-11-06 09:44:00
S10726,Lab Equipment,D-387,H-1915,Berlin,2025-11-11 04:50:00
S4041,,D-228,H-6315,Mumbai,2025-11-08 02:23:00
S2322,Hardware Unit,D-420,H-1319,Singapore,2025-11-12 00:05:00
S2802,Server Component,D-273,H-2677,Delhi,2025-11-10 06:50:00
S11195,Lab Equipment,,H-4379,Singapore,2025-11-14 23:43:00
S8979,Server Component,D-141,H-2754,,2025-11-15 06:31:00
S2116,Server Component,D-458,H-5066,Tokyo,2025-11-14 18:21:00
S1236,Server Component,D-139,H-6781,,2025-11-15 06:28:00
S20183,,D-452,H-8555,Delhi,2025-11-02 11:23:00
S1267,Microchip Box,D-349,H-5100,Delhi,2025-11-06 00:16:00
S14951,Microchip Box,D-360,H-6935,New York,2025-11-11 09:09:00
S11504,Lab Equipment,D-331,H-5980,,2025-11-07 07:25:00
S15634,Lab Equipment,D-423,H-2396,Berlin,2025-11-08 21:52:00
S1369,Server Component,D-433,H-9279,Tokyo,2025-11-12 14:29:00
S3641,Microchip Box,,H-4175,Berlin,2025-11-14 15:03:00
S19188,Hardware Unit,D-455,H-5389,Berlin,2025-11-09 01:23:00
S20914,,D-370,H-3252,,2025-11-14 21:15:00
S2250,Server Component,D-133,H-3096,Delhi,2025-11-13 17:28:00
S3384,Lab Equipment,D-126,H-1405,Delhi,2025-11-14 01:59:00
S7587,Microchip Box,D-249,H-7651,Delhi,2025-11-01 11:32:00
S17004,,D-362,H-6318,Delhi,2025-11-12 01:03:00
S15454,Lab Equipment,D-183,H-983,Delhi,2025-11-07 23:53:00
S15029,Server Component,D-105,H-5871,Delhi,2025-11-06 08:29:00
S9195,Hardware Unit,,H-7626,Delhi,2025-11-03 11:26:00
S20388,Microchip Box,D-246,H-3432,Mumbai,2025-11-02 05:09:00
S10856,Microchip Box,D-421,,Singapore,2025-11-02 11:49:00
S14203,Microchip Box,D-320,H-1354,Delhi,2025-11-01 07:01:00
S12670,Microchip Box,D-108,H-8904,Mumbai,2025-11-13 12:26:00
S2683,Hardware Unit,D-106,H-9255,,2025-11-13 21:55:00
S3518,Server Component,D-148,H-3186,Berlin,2025-11-14 19:39:00
S17552,Server Component,D-446,H-3414,Mumbai,2025-11-12 00:32:00
S17261,Lab Equipment,D-254,H-9487,Singapore,2025-11-04 15:10:00
S18547,Lab Equipment,,H-5320,Delhi,2025-11-05 11:00:00
S11269,Lab Equipment,D-300,H-2141,Singapore,2025-11-09 13:40:00
S16744,Lab Equipment,D-254,H-7344,Delhi,2025-11-05 23:05:00
S14319,Lab Equipment,D-211,H-1547,Singapore,2025-11-14 23:36:00
S11812,Lab Equipment,D-279,H-3443,Delhi,2025-11-08 22:28:00
S3905,Server Component,D-162,H-7556,Delhi,2025-11-01 02:36:00
S16633,Microchip Box,D-294,H-9390,Mumbai,2025-11-10 18:28:00
S14101,Hardware Unit,D-401,H-7418,Singapore,2025-11-05 02:27:00
S18385,,D-236,H-6349,Mumbai,2025-11-13 19:18:00
S16660,Microchip Box,D-379,,Mumbai,2025-11-14 12:50:00
S5439,Server Component,D-455,H-7538,Delhi,2025-11-02 12:57:00
S15197,,D-419,H-1419,Singapore,2025-11-14 20:18:00
S1700,Hardware Unit,D-341,,Singapore,2025-11-06 22:35:00
S20658,Server Component,D-268,H-8898,Singapore,2025-11-09 16:11:00
S6460,Server Component,D-377,,Singapore,2025-11-02 16:36:00
S16156,,D-223,H-7028,Berlin,2025-11-04 19:57:00
S9276,Server Component,D-386,H-3136,Singapore,2025-11-03 17:52:00
S6723,Microchip Box,D-203,H-4559,Delhi,2025-11-15 11:02:00
S20043,Hardware Unit,,H-7912,,2025-11-03 14:15:00
S4152,Microchip Box,D-424,H-4646,Mumbai,2025-11-01 04:35:00
S13372,Server Component,D-124,H-6688,Delhi,2025-11-13 01:22:00
S5796,Server Component,D-350,H-2477,Mumbai,2025-11-07 08:58:00
S4917,,,H-5915,New York,2025-11-14 04:48:00
S12015,Microchip Box,D-430,H-4128,Mumbai,2025-11-06 17:59:00
S20106,Server Component,D-488,H-6311,Singapore,2025-11-01 23:25:00
S14660,Server Component,D-479,H-1811,Mumbai,2025-11-01 14:00:00
S14175,Microchip Box,,H-2885,Mumbai,2025-11-01 23:30:00
S4184,Lab Equipment,D-245,H-949,,2025-11-01 13:37:00
S19649,Server Component,D-288,H-6335,Delhi,2025-11-10 06:16:00
S10546,,D-140,H-6493,,2025-11-01 14:21:00
S16187,Server Component,D-287,H-4986,Berlin,2025-11-12 13:48:00
S8042,Microchip Box,D-465,H-5989,Delhi,2025-11-12 05:57:00
S14820,Lab Equipment,D-223,H-2609,Singapore,2025-11-04 18:24:00
S15826,Server Component,D-328,H-5640,Mumbai,2025-11-12 06:36:00
S9440,Server Component,D-293,H-5064,Tokyo,2025-11-14 23:29:00
S16229,Microchip Box,D-161,,New York,2025-11-10 20:24:00
S6080,,D-366,H-3428,Mumbai,2025-11-10 16:49:00
S17996,Hardware Unit,D-491,H-4536,Singapore,2025-11-08 06:18:00
S4218,Server Component,,H-7134,,2025-11-15 05:00:00
S13179,Server Component,,H-6064,New York,2025-11-08 15:30:00
S8478,Server Component,D-408,H-1466,New York,2025-11-12 06:41:00
S20006,Microchip Box,D-132,H-1414,Singapore,2025-11-12 15:49:00
S9384,Microchip Box,D-132,H-4521,Delhi,2025-11-03 23:18:00
S7189,Microchip Box,D-134,H-9972,Singapore,2025-11-12 19:31:00
S19888,Hardware Unit,D-321,H-6939,Delhi,2025-11-05 01:26:00
S10459,Microchip Box,D-168,H-9405,Delhi,2025-11-06 18:52:00
S5310,Server Component,D-370,H-8501,Tokyo,2025-11-03 13:52:00
S16231,Server Component,D-227,H-3502,Singapore,2025-11-12 08:52:00
S6551,Server Component,D-496,H-6034,Berlin,2025-11-10 22:23:00
S2174,Server Component,D-187,H-2422,Singapore,2025-11-06 16:15:00
S19530,,D-286,,Berlin,2025-11-11 08:01:00
S6613,Server Component,D-307,H-3990,Mumbai,2025-11-15 13:56:00
S20132,Hardware Unit,D-403,H-5854,Delhi,2025-11-10 07:17:00
S6027,Microchip Box,D-370,H-5696,Berlin,2025-11-01 22:31:00
S13931,Server Component,D-106,H-3152,Singapore,2025-11-03 14:43:00
S7285,Lab Equipment,D-201,H-1778,Singapore,2025-11-09 05:49:00
S1220,Server Component,D-219,H-2430,Berlin,2025-11-11 23:34:00
S4661,Lab Equipment,D-256,H-6716,Singapore,2025-11-10 08:44:00
S4519,Microchip Box,D-312,H-3443,New York,2025-11-15 14:54:00
S6082,Server Component,D-420,H-5960,Delhi,2025-11-12 09:07:00
S4825,Server Component,D-361,H-3054,Mumbai,2025-11-06 20:13:00
S16593,Microchip Box,D-367,H-9508,Mumbai,2025-11-12 15:44:00
S8810,,D-364,H-5006,Delhi,2025-11-07 02:44:00
S8049,Lab Equipment,D-406,H-2779,Singapore,2025-11-13 05:12:00
S5649,Server Component,D-143,H-5647,Delhi,2025-11-04 03:14:00
S5546,,D-256,H-7901,,2025-11-09 23:32:00
S19935,,D-139,H-1862,Tokyo,2025-11-04 17:21:00
S17586,Microchip Box,D-465,H-2033,Tokyo,2025-11-01 14:48:00
S20800,Lab Equipment,D-251,H-9064,Delhi,2025-11-14 19:24:00
S2021,Microchip Box,D-196,H-2093,New York,2025-11-02 08:08:00
S14270,,D-230,H-5139,Delhi,2025-11-12 06:43:00
S7880,Lab Equipment,D-431,H-3037,Delhi,2025-11-07 21:23:00
S9903,,D-103,H-4509,,2025-11-09 11:51:00
S7402,Microchip Box,D-483,H-4960,Berlin,2025-11-15 23:15:00
S8061,Hardware Unit,D-290,H-4962,Mumbai,2025-11-11 09:20:00
S3088,Server Component,D-167,H-9207,Berlin,2025-11-04 07:51:00
S17981,Microchip Box,D-246,H-4140,Mumbai,2025-11-03 17:35:00
S10969,Hardware Unit,D-100,H-9409,Berlin,2025-11-03 00:06:00
S8617,Server Component,D-230,H-8193,Delhi,2025-11-02 00:19:00
S7969,Lab Equipment,D-377,H-6857,,2025-11-04 03:02:00
S10593,Hardware Unit,D-272,,Mumbai,2025-11-01 04:31:00
S7631,Hardware Unit,,H-8913,Berlin,2025-11-13 14:10:00
S2052,Server Component,D-416,,Delhi,2025-11-03 23:27:00
S5124,Hardware Unit,D-495,H-3749,Delhi,2025-11-13 18:56:00
S17265,Hardware Unit,,H-7013,Singapore,2025-11-14 14:32:00
S9394,Server Component,D-427,H-6498,New York,2025-11-10 18:38:00
S9154,Hardware Unit,D-172,H-4164,New York,2025-11-05 05:18:00
S1144,Microchip Box,D-340,H-5620,Mumbai,2025-11-06 12:21:00
S7500,,D-283,H-1841,Berlin,2025-11-08 10:34:00
S18608,Lab Equipment,D-441,H-4988,Delhi,2025-11-15 11:37:00
S9874,,D-492,H-4272,Mumbai,2025-11-11 00:40:00
S8756,Server Component,D-473,H-6716,Mumbai,2025-11-14 19:33:00
S8944,,D-332,H-4342,Berlin,2025-11-04 13:43:00
S4629,Lab Equipment,D-104,H-4819,Mumbai,2025-11-14 09:02:00
S15628,,D-125,H-7674,Delhi,2025-11-10 22:08:00
S8095,Server Component,D-328,H-6392,Berlin,2025-11-15 03:46:00
S11758,,D-326,H-8985,Mumbai,2025-11-05 19:47:00
S8757,Lab Equipment,D-316,H-8455,,2025-11-02 05:56:00
S1671,Microchip Box,D-344,H-6671,,2025-11-09 19:34:00
S4301,Hardware Unit,D-194,H-2337,Delhi,2025-11-02 02:20:00
S2692,Lab Equipment,D-114,H-8611,New York,2025-11-07 22:31:00
S11581,Hardware Unit,D-446,H-7481,Tokyo,2025-11-01 05:39:00
S11187,Server Component,D-330,,,2025-11-09 12:58:00
S17500,,D-216,H-9585,Berlin,2025-11-08 07:03:00
S7452,Microchip Box,D-276,H-5706,Berlin,2025-11-01 19:32:00
S10790,,D-291,,Delhi,2025-11-13 06:11:00
S7943,,D-282,H-2256,,2025-11-09 16:59:00
S10814,,D-371,H-4078,Berlin,2025-11-06 06:22:00
S9773,Hardware Unit,D-367,H-5837,Delhi,2025-11-14 03:15:00
S15510,Hardware Unit,D-147,,Delhi,2025-11-12 13:56:00
S6625,Hardware Unit,D-186,H-7179,Delhi,2025-11-13 04:28:00
S18922,,D-231,H-2909,Singapore,2025-11-06 00:33:00
S19525,Hardware Unit,D-369,H-2297,New York,2025-11-06 07:18:00
S15548,Microchip Box,D-346,,Mumbai,2025-11-15 01:05:00
S18113,Lab Equipment,D-182,H-8501,Singapore,2025-11-09 20:54:00
S2421,Server Component,D-345,H-3910,Berlin,2025-11-02 20:31:00
S12026,Server Component,D-189,H-6879,Delhi,2025-11-01 15:56:00
S2140,,,H-8323,Singapore,2025-11-09 14:09:00
S16421,Microchip Box,D-438,H-5825,New York,2025-11-11 21:32:00
S15856,Hardware Unit,D-423,H-3641,Mumbai,2025-11-01 10:45:00
S1823,Microchip Box,D-248,H-5602,Mumbai,2025-11-01 17:42:00
S12376,Server Component,D-190,H-5018,Berlin,2025-11-12 13:54:00
S5418,Hardware Unit,D-409,H-3653,Mumbai,2025-11-05 03:22:00
S7333,Hardware Unit,D-445,H-8168,Singapore,2025-11-14 01:43:00
S1879,Hardware Unit,D-491,H-2214,Berlin,2025-11-11 16:09:00
S20851,Microchip Box,D-248,,Mumbai,2025-11-07 19:20:00
S19173,,D-265,H-8497,Tokyo,2025-11-06 14:05:00
S7785,Hardware Unit,D-348,,Singapore,2025-11-15 02:46:00
S3404,,D-123,,Singapore,2025-11-10 12:44:00
S3797,Hardware Unit,D-347,H-4315,New York,2025-11-12 19:22:00
S11790,Lab Equipment,D-303,H-8875,,2025-11-09 12:25:00
S5686,Server Component,D-480,H-4631,Mumbai,2025-11-12 14:31:00
S13030,Server Component,D-445,H-4462,Singapore,2025-11-06 10:20:00
S2698,Server Component,,H-6571,Berlin,2025-11-06 19:49:00
S17459,Microchip Box,D-469,H-9329,Mumbai,2025-11-02 05:22:00
S16308,Microchip Box,D-228,H-5044,Delhi,2025-11-15 03:45:00
S13498,Microchip Box,D-185,H-8477,Mumbai,2025-11-15 13:54:00
S15021,Lab Equipment,D-238,H-2628,Delhi,2025-11-11 17:08:00
S18581,Lab Equipment,D-492,H-5984,Mumbai,2025-11-15 08:40:00
S1190,Microchip Box,D-187,H-7481,Singapore,2025-11-09 13:27:00
S1343,Lab Equipment,D-168,H-9685,Mumbai,2025-11-07 15:02:00
S8219,Lab Equipment,D-431,H-7206,Mumbai,2025-11-07 15:56:00
S3283,,D-104,H-5681,Tokyo,2025-11-09 08:15:00
S1735,Lab Equipment,,H-4371,Singapore,2025-11-02 01:54:00
S14387,,D-126,H-2948,,2025-11-14 07:28:00
S10781,Lab Equipment,D-251,H-7234,New York,2025-11-07 12:42:00
S3024,,D-131,H-3997,Delhi,2025-11-14 11:48:00
S18633,Lab Equipment,D-451,H-1155,Tokyo,2025-11-07 13:00:00
S15199,,D-426,H-3995,Mumbai,2025-11-09 06:44:00
S18379,,D-372,H-7834,Delhi,2025-11-07 10:46:00
S6420,Lab Equipment,D-360,H-3972,Tokyo,2025-11-03 22:10:00
S1310,Lab Equipment,D-385,H-6045,Berlin,2025-11-04 21:27:00
S3248,Lab Equipment,D-211,H-8796,New York,2025-11-01 01:57:00
S2911,Hardware Unit,D-123,H-6829,Berlin,2025-11-07 16:27:00
S20026,,D-416,H-2622,Singapore,2025-11-04 05:34:00
S6112,Hardware Unit,,H-7926,Delhi,2025-11-06 13:38:00
S20186,Microchip Box,D-369,H-3252,New York,2025-11-01 15:40:00
S12091,,D-470,H-2334,Mumbai,2025-11-11 08:03:00
S16224,Microchip Box,D-293,H-4693,Mumbai,2025-11-09 06:48:00
S19186,Server Component,,H-8479,Berlin,2025-11-03 00:35:00
S16582,Microchip Box,D-384,H-8516,Delhi,2025-11-10 01:23:00
S18413,Server Component,D-433,H-9347,New York,2025-11-05 02:55:00
S19198,Hardware Unit,D-159,H-6127,Singapore,2025-11-02 18:53:00
S16523,Lab Equipment,,H-2648,Mumbai,2025-11-05 00:28:00
S4275,Lab Equipment,D-249,H-2885,Singapore,2025-11-01 04:31:00
S2234,Microchip Box,D-275,H-4653,Singapore,2025-11-04 14:06:00
S4995,Server Component,,H-6299,Berlin,2025-11-11 21:11:00
S7944,Microchip Box,D-239,H-8129,Mumbai,2025-11-02 06:19:00
S1526,Lab Equipment,D-375,H-6863,Delhi,2025-11-12 10:10:00
S13677,Server Component,D-393,H-8466,Delhi,2025-11-03 22:30:00
S3598,Hardware Unit,D-229,H-8235,Berlin,2025-11-08 04:00:00
S16369,Lab Equipment,D-229,H-8611,Delhi,2025-11-06 07:00:00
S9322,Microchip Box,D-248,,Singapore,2025-11-15 22:26:00
S1808,Server Component,D-491,H-7968,Berlin,2025-11-07 17:18:00
S15600,Hardware Unit,D-370,H-1904,Tokyo,2025-11-12 10:15:00
S8059,Server Component,,H-5077,Delhi,2025-11-09 08:49:00
S14968,Server Component,D-453,H-4251,Mumbai,2025-11-07 17:38:00
S12823,Hardware Unit,,H-6841,New York,2025-11-01 23:01:00
S6993,Microchip Box,D-473,H-5425,Delhi,2025-11-12 18:36:00
S3382,Server Component,,H-6071,Singapore,2025-11-04 11:09:00
S20190,Lab Equipment,D-393,H-8377,,2025-11-06 02:03:00
S3976,Server Component,D-254,H-1694,Tokyo,2025-11-08 08:50:00
S17786,Hardware Unit,D-285,H-4716,Delhi,2025-11-01 23:56:00
S7067,,D-493,H-9437,Mumbai,2025-11-14 05:08:00
S14889,Microchip Box,D-418,H-9499,Berlin,2025-11-13 13:29:00
S5690,Lab Equipment,D-110,H-3891,Berlin,2025-11-12 22:09:00
S7638,Hardware Unit,D-223,H-9631,,2025-11-14 10:17:00
S9778,Server Component,D-285,H-9363,Delhi,2025-11-04 22:06:00
S15321,Microchip Box,D-105,H-8181,Berlin,2025-11-10 07:38:00
S10423,Server Component,D-240,H-8677,Delhi,2025-11-12 02:27:00
S3944,Server Component,D-379,H-7752,Berlin,2025-11-03 14:45:00
S11855,Microchip Box,D-114,,Berlin,2025-11-01 14:43:00
S10395,Server Component,D-218,,New York,2025-11-15 12:05:00
S12791,Hardware Unit,D-452,H-1953,New York,2025-11-03 05:13:00
S2578,Microchip Box,D-371,H-5996,Tokyo,2025-11-09 22:14:00
S18594,,D-460,H-7169,Mumbai,2025-11-07 20:37:00
S8332,Hardware Unit,,H-6013,Mumbai,2025-11-01 07:21:00
S11198,Microchip Box,D-494,H-8224,Delhi,2025-11-01 01:40:00
S13974,Server Component,D-418,H-8324,Berlin,2025-11-01 17:23:00
S10868,Server Component,D-182,H-3864,Singapore,2025-11-06 23:02:00
S4007,Hardware Unit,D-305,H-5654,New York,2025-11-04 13:03:00
S10036,Server Component,D-447,H-2511,Delhi,2025-11-10 10:44:00
S2701,Server Component,D-187,H-6828,Berlin,2025-11-11 22:17:00
S18277,Microchip Box,D-162,H-6933,Mumbai,2025-11-08 22:02:00
S15516,Microchip Box,D-346,H-1251,New York,2025-11-13 13:21:00
S7081,Hardware Unit,D-310,H-1883,Mumbai,2025-11-07 03:37:00
S2236,Lab Equipment,D-394,H-5618,Mumbai,2025-11-09 05:16:00
S20791,Microchip Box,D-493,H-7719,Mumbai,2025-11-01 03:18:00
S2232,Lab Equipment,D-241,,Mumbai,2025-11-04 19:36:00
S6148,Lab Equipment,D-481,H-4039,Delhi,2025-11-13 03:18:00
S1092,Hardware Unit,D-164,H-8273,New York,2025-11-13 07:02:00
S11472,Hardware Unit,D-313,H-9521,Delhi,2025-11-15 04:21:00
S12063,Hardware Unit,D-201,H-1327,Mumbai,2025-11-07 02:15:00
S7917,Microchip Box,D-292,H-1550,Berlin,2025-11-04 20:22:00
S16601,Server Component,D-229,H-6057,Berlin,2025-11-03 06:36:00
S13524,Server Component,D-483,H-8812,Tokyo,2025-11-13 05:28:00
S19043,Microchip Box,D-323,H-7125,Singapore,2025-11-03 19:10:00
S5018,Microchip Box,D-143,H-4313,Singapore,2025-11-13 09:39:00
S14515,Server Component,D-159,H-9219,Tokyo,2025-11-04 03:03:00
S12148,Hardware Unit,D-194,H-4128,Mumbai,2025-11-02 21:23:00
S17646,Lab Equipment,D-445,H-5520,Mumbai,2025-11-04 06:56:00
S13293,Hardware Unit,D-141,H-4367,Berlin,2025-11-03 04:03:00
S12251,Lab Equipment,,,Singapore,2025-11-03 09:43:00
S3862,Hardware Unit,D-422,H-7761,Berlin,2025-11-06 21:02:00
S17829,Hardware Unit,D-299,H-8695,Mumbai,2025-11-09 05:00:00
S6765,Lab Equipment,D-274,H-3847,New York,2025-11-04 02:49:00
S6067,Hardware Unit,D-440,H-6349,New York,2025-11-12 00:20:00
S8744,Lab Equipment,D-140,H-1564,,2025-11-07 20:13:00
S18676,Lab Equipment,D-368,,Delhi,2025-11-14 03:59:00
S10797,Lab Equipment,D-361,H-3895,Tokyo,2025-11-08 08:44:00
S19968,Hardware Unit,D-246,H-7626,,2025-11-02 08:26:00
S8506,Hardware Unit,D-431,H-3520,Mumbai,2025-11-05 14:36:00
S1081,Server Component,D-420,H-6981,,2025-11-12 20:03:00
S10648,Hardware Unit,D-375,H-7151,Delhi,2025-11-04 05:43:00
S4467,Server Component,D-359,H-2003,,2025-11-04 05:35:00
S5733,Server Component,D-425,H-9228,Delhi,2025-11-13 20:21:00
S5507,Server Component,D-463,H-7571,Mumbai,2025-11-06 02:32:00
S18690,Lab Equipment,D-424,H-7538,Mumbai,2025-11-15 19:23:00
S11283,Hardware Unit,D-102,H-8404,New York,2025-11-11 10:13:00
S18004,Hardware Unit,D-420,H-9516,Delhi,2025-11-11 07:48:00
S7891,Hardware Unit,D-304,H-8708,Delhi,2025-11-15 06:30:00
S18777,Lab Equipment,D-296,H-9545,Mumbai,2025-11-06 13:38:00
S9124,,D-351,H-8594,Tokyo,2025-11-03 03:41:00
S19008,Hardware Unit,D-205,H-6034,Delhi,2025-11-14 12:42:00
S13237,Lab Equipment,D-142,,Singapore,2025-11-12 16:53:00
S8657,Hardware Unit,D-467,H-4635,Mumbai,2025-11-05 19:35:00
S6204,Hardware Unit,D-353,H-6872,Mumbai,2025-11-11 12:13:00
S8572,Lab Equipment,D-464,H-2675,Mumbai,2025-11-08 02:09:00
S17247,Server Component,D-242,H-1324,Mumbai,2025-11-05 17:32:00
S6991,Lab Equipment,D-226,H-2779,Berlin,2025-11-15 20:01:00
S16009,Hardware Unit,D-399,H-8337,Mumbai,2025-11-12 21:38:00
S7881,Hardware Unit,D-400,H-3875,Singapore,2025-11-08 17:07:00
S12033,Microchip Box,D-412,H-5706,Berlin,2025-11-08 18:35:00
S16669,Microchip Box,D-336,H-3177,Mumbai,2025-11-11 03:44:00
S7381,Microchip Box,D-242,H-1242,,2025-11-07 23:27:00
S17923,Lab Equipment,D-372,H-1321,,2025-11-08 20:42:00
S2244,Microchip Box,D-291,H-2182,Delhi,2025-11-09 12:23:00
S7594,Server Component,D-317,H-1398,Mumbai,2025-11-01 10:02:00
S20316,Server Component,D-288,H-3248,Mumbai,2025-11-01 22:42:00
S20277,,D-383,,Berlin,2025-11-06 21:06:00
S5464,Microchip Box,D-491,H-7400,Berlin,2025-11-05 13:29:00
S13337,Microchip Box,D-238,H-6477,New York,2025-11-04 01:50:00
S9481,Lab Equipment,,H-7679,Delhi,2025-11-09 14:20:00
S1167,Lab Equipment,D-272,H-4462,Delhi,2025-11-03 13:23:00
S14468,Microchip Box,D-226,H-5453,Mumbai,2025-11-08 05:18:00
S15421,Microchip Box,D-228,H-8811,Delhi,2025-11-10 09:30:00
S13061,Microchip Box,D-413,H-9105,Berlin,2025-11-03 09:50:00
S11930,Lab Equipment,D-233,H-6260,Delhi,2025-11-15 10:48:00
S19324,Microchip Box,,H-9322,,2025-11-06 00:21:00
S16160,Server Component,D-479,H-5456,Tokyo,2025-11-07 05:45:00
S16600,Hardware Unit,D-319,,New York,2025-11-14 00:52:00
S7253,Hardware Unit,D-264,H-1377,Mumbai,2025-11-14 16:35:00
S1828,Microchip Box,D-152,H-6974,Delhi,2025-11-02 22:17:00
S12554,Microchip Box,D-146,H-2162,Mumbai,2025-11-15 11:59:00
S14127,Lab Equipment,D-359,H-4573,New York,2025-11-01 10:52:00
S10197,Server Component,D-341,H-7327,Berlin,2025-11-08 08:52:00
S17896,Server Component,D-371,H-4385,Delhi,2025-11-06 17:16:00
S15167,Lab Equipment,D-482,H-4281,Delhi,2025-11-15 15:24:00
S4069,Lab Equipment,D-188,H-4675,New York,2025-11-01 11:42:00
S3353,Hardware Unit,D-278,H-7495,Mumbai,2025-11-06 18:47:00
S8895,Server Component,D-206,H-6414,Tokyo,2025-11-10 02:22:00
S12845,Lab Equipment,D-447,H-8568,Delhi,2025-11-12 17:51:00
S2143,Lab Equipment,D-119,H-5085,Singapore,2025-11-08 22:22:00
S1913,Lab Equipment,D-315,H-5402,Delhi,2025-11-10 12:54:00
S2456,Hardware Unit,D-445,H-9062,Delhi,2025-11-05 04:03:00
S15759,Hardware Unit,D-294,H-4258,Delhi,2025-11-12 07:49:00
S19909,Microchip Box,,H-3952,Mumbai,2025-11-08 10:57:00
S16202,Server Component,D-495,H-1525,,2025-11-04 07:38:00
S16980,Lab Equipment,D-379,,Mumbai,2025-11-13 18:37:00
S17421,Hardware Unit,D-134,H-8046,,2025-11-08 22:09:00
S12637,Hardware Unit,,H-7606,Singapore,2025-11-04 15:22:00
S15450,Microchip Box,D-306,H-8266,Berlin,2025-11-15 17:25:00
S10325,Microchip Box,D-191,H-8504,Mumbai,2025-11-01 23:55:00
S2058,Server Component,D-127,H-6330,Mumbai,2025-11-12 15:08:00
S17234,Server Component,D-481,H-5515,Berlin,2025-11-10 18:31:00
S11506,Lab Equipment,D-446,H-907,Singapore,2025-11-11 09:14:00
S13019,Server Component,D-365,H-6546,Delhi,2025-11-02 04:00:00
S9672,Server Component,D-296,,New York,2025-11-12 09:21:00
S9019,Microchip Box,,H-5348,Delhi,2025-11-10 07:57:00
S4688,Lab Equipment,D-492,H-3088,Singapore,2025-11-04 22:26:00
S4071,Hardware Unit,D-477,H-993,Mumbai,2025-11-03 10:42:00
S16367,Server Component,D-488,H-6738,Delhi,2025-11-09 20:49:00
S14063,,D-498,H-4457,Berlin,2025-11-04 09:03:00
S12242,Microchip Box,D-485,H-2299,Mumbai,2025-11-12 00:10:00
S8750,Lab Equipment,D-297,H-1579,Delhi,2025-11-10 03:29:00
S1527,Lab Equipment,D-262,H-7977,Delhi,2025-11-12 08:26:00
S1855,Lab Equipment,D-379,H-8328,Singapore,2025-11-11 16:58:00
S19543,Microchip Box,D-273,H-6413,Tokyo,2025-11-05 05:35:00
S8056,Hardware Unit,D-156,H-1721,Berlin,2025-11-05 01:46:00
S8677,Microchip Box,D-334,H-9113,Singapore,2025-11-13 07:11:00
S8089,Hardware Unit,D-432,H-7833,Berlin,2025-11-03 12:28:00
S11000,Lab Equipment,D-104,,Mumbai,2025-11-08 22:15:00
S5713,Microchip Box,D-317,H-8181,Mumbai,2025-11-05 19:37:00
S14818,Lab Equipment,D-475,H-3599,Delhi,2025-11-04 23:04:00
S1785,Microchip Box,,H-6726,Delhi,2025-11-01 00:53:00
S9701,Hardware Unit,D-166,H-8568,Berlin,2025-11-12 19:22:00
S4967,Hardware Unit,D-306,H-4018,Mumbai,2025-11-08 05:04:00
S7133,Server Component,D-142,H-3895,New York,2025-11-08 10:23:00
S18914,Lab Equipment,D-186,H-9193,Delhi,2025-11-07 06:54:00
S14895,Lab Equipment,D-431,H-7853,Berlin,2025-11-09 22:18:00
S1063,Hardware Unit,D-415,H-9696,New York,2025-11-12 10:14:00
S4030,,D-391,H-8413,Singapore,2025-11-03 06:59:00
S18899,Lab Equipment,,H-4462,Berlin,2025-11-06 03:36:00
S20907,Lab Equipment,D-374,H-3449,Singapore,2025-11-01 11:57:00
S2044,Server Component,D-416,H-7963,Mumbai,2025-11-06 15:15:00
S13383,Lab Equipment,D-125,H-1562,,2025-11-12 22:30:00
S5226,Microchip Box,D-436,H-4234,Singapore,2025-11-06 06:37:00
S5312,Lab Equipment,,H-7225,Delhi,2025-11-06 05:40:00
S12185,Hardware Unit,D-153,H-2043,Delhi,2025-11-11 15:55:00
S1973,,D-230,H-1018,Berlin,2025-11-13 17:54:00
S17030,Lab Equipment,D-279,,Singapore,2025-11-02 12:36:00
S16887,Server Component,D-493,H-9594,Singapore,2025-11-12 02:47:00
S17805,Server Component,D-390,H-6080,Delhi,2025-11-12 13:50:00
S9907,Microchip Box,D-260,H-7968,Singapore,2025-11-09 10:07:00
S19693,Hardware Unit,,H-4368,,2025-11-03 14:00:00
S18157,Hardware Unit,D-356,H-7439,Mumbai,2025-11-02 18:28:00
S10384,Microchip Box,D-319,H-3054,Delhi,2025-11-11 18:24:00
S13849,Microchip Box,D-214,H-4760,Mumbai,2025-11-14 08:15:00
S5970,Microchip Box,D-300,H-9740,Mumbai,2025-11-12 13:49:00
S14809,Server Component,D-201,H-2749,Delhi,2025-11-15 11:29:00
S1782,Microchip Box,D-304,H-1610,Singapore,2025-11-02 20:27:00
S14448,Lab Equipment,D-308,H-7531,Mumbai,2025-11-07 17:19:00
S5616,Hardware Unit,,H-4864,Mumbai,2025-11-09 14:58:00
